label;clean_tweet;Hash Words
0;india toss bat first dhonikeeptheglov dhonikeepstheglov dhonikeeptheglov indvau indvsau;#dhonikeeptheglove #dhonikeepstheglove #dhonikeepthegloves #indvaus #indvsaus
0;junior doctor reject mamatabanarje offer continu strike 10 point doctorsfightback doctorsunderoppress doctorsprotest bengalburn bengaldoctorsstrik bengal;#doctors #mamatabanarjee #doctorsfightback #doctorsunderoppression #doctorsprotest #bengalburning #bengaldoctorsstrike #bengal
0;borisjohnsonshouldnotbepm borisjohnson still dodg everi question clearli much still hide proven lier wors incompet foreign secretari modern histori architect criminali illconceiv brexit disast erg take complet;#borisjohnsonshouldnotbepm #borisjohnson #brexit #erg
0;even criticis mamta govt mob 200 peopl attack hospit beat hell doctor terror patient hit 22 yr old doc badli skull broken state coma 12 doctorsfightback doctorstrik;#mamta #doctorsfightback #doctorstrike
1;next line tori dictatorship bojo welcom open arm presid trump despit overwhelm evid take class drug borisjohnsonshouldnotbepm;#borisjohnsonshouldnotbepm
1;anoth trump stoog enabl sheep like trump shame say would break law right face alway tool come defend fucktrump;#sheep #fucktrump
1;borisjohnsonshouldnotbepm publish poem extermin vermin scot;#borisjohnsonshouldnotbepm
0;apolog racebait brain dead douchebag way black folk origin black slave market u go apolog first youarepathet;#douchebag #youarepathetic
0;scari wh think woh promot come onion rogu account would normal derangeddonni trumpisunhing trumpisatraitor;#derangeddonnie #trumpisunhinged #trumpisatraitor
0;bori c4debat c4debat borisjohnsonshouldnotbepm borisjohnson;#c4debate #c4debate #borisjohnsonshouldnotbepm #borisjohnson
0;thank msdnow entir world know balidan insignia indiawithdhoni dhonikeeptheglov balidaanbadg dhonikesaathdesh dhonikeepstheglov;#indiawithdhoni #dhonikeeptheglove #balidaanbadge #dhonikesaathdesh #dhonikeepstheglove
1;shameonicc cwc19 icc hutterflop host worest world cup ever seen;#shameonicc #cwc19 #icc
1;selectedpm imran niazi write third letter india pm modi modikayaar imrankhan imranhataomulkbachao tabde;#selectedpm #modikayaar #imrankhan #imranhataomulkbachao #tabdeeli
0;dictatorump defeatgopin2020 ditchmitch impeachmentinquirynow impeachmenthearingsnow traitorump treasonoustraitorump trumpisatraitor treasonoustrump treason everi member team trump enabl treason via;#dictatorump #defeatgopin2020 #ditchmitch #impeachmentinquirynow #impeachmenthearingsnow #traitorump #treasonoustraitorump #trumpisatraitor #treasonoustrump #treason
0;700 doctor bengal resign till mamatabanerje issu threat themmamatafrustrateddoctorsfightbackindiafirstteamindiafirst;#bengal #mamatabanerjee
0;still cannot believ murder ojsimpson got away justic world hay juic world favor crawl wood chipper;#murderer #oj_simpson
0;salut love nation soldier proud dhoni continu wear glove till lift world cup stand dhonikeepstheglov;#dhonikeepstheglove
0;hell done fucktrump pelosi trump insult done;#fucktrump
0;market crash come sooner right 2020 elect sorri trumptaxscam prop wall street thru elect held account voter wish obama back clean hit impeachtrumpnow trumpisatraitor resist;#trumptaxscam #impeachtrumpnow #trumpisatraitor #resist
0;icc see m dhoni glove dhonikeepstheglov;#dhonikeepstheglove
1;borisjohnsonshouldnotbepm ever threat kill borisjohnson fabric ftac;#borisjohnsonshouldnotbepm #ever #kill #borisjohnson #ftac
0;1there proper facil gym hotel team india 2 player forc travel bu instead train 3 proper secur team india shameonicc;#shameonicc
0;also human like hv famili need suppo alway tri tri best dear indian chang mental say mob lynch doctor suppo protest doctorsfightback savethedoctor doctorsstrik;#doctorsfightback #savethedoctors #doctorsstrike
0;father minist term whole karnataka want know name minist hellbent bail main accus imafraud cc;#imafraud
0;bloodi murder 2 year old fatehv;#murderer
0;sander knew lie admit sworn testimoni trumpcrimefamili trumpisatraitor trumplieseverytimehespeak 45isacrimin;#trumpcrimefamily #trumpisatraitor #trumplieseverytimehespeaks #45isacriminal
0;stand m dhoni balidan symbol noth cricket game dhonikeepstheglov;#dhoni. #symbol #cricket #dhonikeepstheglove
0;get trump borisjohnsonshouldnotbepm borisjohnsonisaclown;#borisjohnsonshouldnotbepm #borisjohnsonisaclown
0;look forward see secret servic esco white hous look forward see fed esco home handcuff trumpisatraitor trumpisacrimin;#trumpisatraitor #trumpisacriminal
0;silenc carer wonder plan feay wheresbori borisjohnsonshouldnotbepm;#feay #wheresboris #borisjohnsonshouldnotbepm
1;kudnapo murder want interview idiot wife get sympathi;#kudnapoer #murderer
0;hangtilldeath rapist punish think want connect kathua rapist elig punish feel hu;#hangtilldeath #rapist #punishment
0;murder american hunter say regret kill black giraff via;#murderer
1;never justic shameonicc;#shameonicc
0;agre england cricket board clever bribe icc fix belov team match occas forecast good order get safe entri semifin happi weather factor save semi shameonicc;#shameonicc
0;susan wright murder husband 2004 stab 193 time buri patio read truecrim blog killer murder crime murder;#truecrime #blog #killer #murderer #crime #murder
0;usual wrong hack douchebag;#hack #douchebag
0;sooooo cool feelin excit morewomeninoffic warren2020 harris2020 dreamteam2020 womensrightsarehumanright fucktrump;#morewomeninoffice #warren2020 #harris2020 #dreamteam2020 #womensrightsarehumanrights #fucktrump
0;end day war littl girl fiberboard coffin fucktrump u foreign polici other littl girl coffin;#fucktrump
1;bori johnson gordon brown becom prime minist man hypocrisi unbeliev borisjohnsonisaclown borisjohnsonshouldnotbepm fbpe;#borisjohnsonisaclown #borisjohnsonshouldnotbepm #fbpe
0;papadopoulo taunt obama crook fbi secret transcript meet alexand downer readi come via listen douchebag yesterday jamesbond mueller diy cop hoax maga;#douchebag #jamesbond #mueller #hoax #maga
0;want stay india must learn live democraci wish learn talk sensibl thing doctorsprotest doctorsstrik doctorsfightback;#doctorsprotest #doctorsstrike #doctorsfightback
0;still time chang schedul v match get wash sunday peopl nation wait 4 year contest game cancel icc idea heat face shameonicc engvswi;#shameonicc #engvswi
0;tell barr lie mueller evid resist resisttrump fucktrump;#resist #resisttrump #fucktrump
0;guy ruin enjoy cwc2019 see kolkata edengarden normal match guy organis world level event see prepar shameonicc;#cwc2019 #edengarden #shameonicc
0;7 biggest failur trumponom resist resisttrump fucktrump;#resist #resisttrump #fucktrump
1;harmless buffoon cold calcul vile man us persona get away racism homophobia elit oh soon new prime minster help u borisjohnsonshouldnotbepm borisjohnson;#borisjohnsonshouldnotbepm #borisjohnson
0;well resist fucktrump;#resist #fucktrump
1;english love buffoon bori johnson joke went tragic wrong news time borisjohnsonshouldnotbepm;#borisjohnsonshouldnotbepm
0;pakistan islam muslim bless restoreamnestyintiniok indvpak shameonicc sudan bless timelin;#pakistan #islam #muslim #blessed #restoreamnestyintiniok #indvpak #shameonicc #sudan
0;shoutout true blue resist bluewave2018 womensright fucktrump;#resister #bluewave2018 #womensrights #fucktrump
0;thing except describ harass u douchebag dumptrump voteblu byefelicia;#douchebag #dumptrump #voteblue #byefelicia
0;yay usa rape usa rapist protectedspeci woman gilead gop whitemaleprivileg;#rape #usa #rapist #protectedspecies #women #gilead #gop #whitemaleprivilege
0;rapist hang within 2 month includ gang meber pmo india rule request share;#rapist
0;sandra rest religi world know god either still say prove lgbt ask special right ask equal church special right pay tax ate egg chickenmurder;#religious #special #rights, #equality. #tax. #egg, #chicken-#murderer?
1;dear offer namaz field bigg issu wear glove contain armi logo non polit non religi harm anyon sentiment object icc dhonikeepstheglov dhonikeepbalidaanbadgeglov wehindustani sta boycottworldcup;#dhonikeepstheglove #dhonikeepbalidaanbadgeglove #boycottworldcup
0;bori debat last even run prime minist candid sure reason clearli miss primemist borisjohnsonshouldnotbepm;#primemister #borisjohnsonshouldnotbepm
0;sho man cop syndrom douchebag noexcus;#douchebag #noexcuse
0;borisjohnsonshouldnotbepm hide press tv camera show c4leadershipdeb today conspicu absenc hust;#borisjohnsonshouldnotbepm #c4leadershipdebate #hustings
0;read osc letter recommend kellyann conway remov white hous post resist resisttrump fucktrump;#resist #resisttrump #fucktrump
0;impeach offens ismorintoon trumpisatraitor trumpelect trumpcollus trumpcriminalinvestig trumpcrimesynd trumpcult aidingoureenemi;#trumpisatraitor #trumpelections #trumpcollusion #trumpcriminalinvestigations #trumpcrimesyndicate #trumpcult #aidingoureenemies
0;comment thread real whote supremeci trumpsamerikkka trumpdumpst fucktrump notmypresid lockhimup loserump crimin;#trumpsamerikkka #trumpdumpsters #fucktrump #notmypresident #lockhimup #loserump #criminal
0;throw away million tax dollar day late kill babi womb worldwid murder;#murderer.
0;final sunil gavaskar hit boundari time medium baseless debat dhonikeepstheglov;#dhonikeepstheglove
0;firekellyann trumpisatraitor mccainsahero johnmccaindayjune14 forget pencekneweveryth;#firekellyanne #trumpisatraitor #mccainsahero #johnmccaindayjune14 #pencekneweverything
0;doctorsfightback debat arnab live air onlin watch;#doctorsfightback #live,
0;foreign threat plainli state choos foreign adversari democraci sworn oath defend republ impeach impeachdonaldtrumpnow trumpisatraitor;#impeachdonaldtrumpnow #trumpisatraitor
0;current unfollow anyon find follow murder sickandtwist killer fuckoj;#murderer #sickandtwisted #killer #fuckoj
0;save saviour doctorsprotest get time save saviour wear tshi join doctor strike india join doctor strike bengal doctor protest doctor protest doctorsfightback doctorstrik;#doctorsprotest #doctorsfightback #doctorstrike
0;said lost shit boy still cannot wrap mind around kid love one went proud hell centralpark5 stand ground disgust took long true justic compens fucktrump;#centralpark5 #fucktrump
0;walli borisjohnsonshouldnotbepm wheresbori toryleadership;#borisjohnsonshouldnotbepm #wheresboris #toryleadership
0;strauss tummi twister rs499 doctorsfightback savebeng amazon flipka deal dealoftheday amazingd offer discount jaishreeram modiforal;#doctorsfightback #savebengal #amazon #flipka #deals #dealoftheday #amazingdeals #offers #discount #jaishreeram #modiforall
0;newstrack msdhoni true patriot like celebr girirajsingh mahendrasinghdhoni dhonikeeptheglov dhonikeepstheglov dhonikesaathdesh;#newstrack #msdhoni #girirajsingh #mahendrasinghdhoni #dhonikeeptheglove #dhonikeepstheglove #dhonikesaathdesh
0;whatev dude still lick player douchebag;#douchebag
0;661 compani trade associ plead end china trumptradewar stop 661 compani idiottrump use excus fail tariffsman trump say almost chines chang noth sad;#trumptradewar #idiottrump #tariffsman #trump
0;sometim karma need help thousand peopl twitter guess fucktrump happi johnmcainday;#fucktrump #johnmcainday
0;drink fucktrump;#fucktrump
1;cours nascar header red maga hat one ounc sens idiottrump;#idiottrump
0;pompeo forgot flag resist resisttrump fucktrump;#resist #resisttrump #fucktrump
1;disloy presid pay suppo trumpisatraitor complicitgop;#disloyal #president #trumpisatraitor #complicitgop
1;oh hell fucktrump;#fucktrump
0;doctor cuttack district headquaer hospit wear black badg express solidar counterpa protest violenc junior doctor west bengal doctorsfightback doctorsstrik;#cuttack #doctorsfightback #doctorsstrike
0;west bengal doctor strike live declar nationwid strike monday doctor seek apolog mamata banerje savebeng doctorsfightback;#savebengal #doctorsfightback
1;religi practic cricket ground absolut fine dare wear honour badg ltcol dhoni dare hypocrisi trend day anyway keepthegolv dhoniw love themyour countri stand dhonikeepstheglov;#keepthegolves #dhonikeepstheglove
0;shameonicc rain cup give cup england decis made;#shameonicc..
0;doctorsfightback doctorsprotest india kindli befool doctor write letter cm futil eyewash exercis immedi pa ordin protect medic staff must go indefinit strike entir countri till ordin pass westbeng;#doctorsfightback #doctorsprotest #india #i #westbengal
1;sad realiti doctorsstrik doctorsfightback savethedoctor savebeng savebengalsavedemocraci;#doctorsstrike #doctorsfightback #savethedoctors #savebengal #savebengalsavedemocracy
0;someon kill presid today would throw biggest pay ever fucktrump call muslim countri kill guy pleas;#fucktrump
0;central cast seem sajid javid hire american campaign consult c4debat toryleadershipcontest conserv borisjohnsonshouldnotbepm;#c4debate #toryleadershipcontest #conservatives #borisjohnsonshouldnotbepm
0;well damn 5000 friend follow tweet amaz sure would happen thank much proud follow one back alway foul mouth old liber democrat shout fucktrump let u make 10k resist;#fucktrump! #resist
0;trumpisatraitor itmfa trump say would absolut repo foreign help;#trumpisatraitor #itmfa
1;bori johnson appear tv tonight definit favourit channel4deb borisjohnsonshouldnotbepm borisjohnson;#channel4debate #borisjohnsonshouldnotbepm #borisjohnson
0;trumptantrum trumpmustresign trumpisnotabovethelaw trumpisatraitor votebluetosaveamerica gopcorrupt republicansforimpeach;#trumptantrum #trumpmustresign #trumpisnotabovethelaw #trumpisatraitor #votebluetosaveamerica #gopcorruption #republicansforimpeachment
0;best teamindia anoth swim competit sunday india pakistan indvpak shameonicc cwc19 cwc19rain;#teamindia #india #pakistan. #indvpak #shameonicc #cwc19 #cwc19rains
0;700 doctor resign bengal democraci saviour gang still dead silent wake khanmarketgang doctorsfightback doctorsprotest bengaldoctorsstrik bengalburn;#bengal #khanmarketgang #doctorsfightback #doctorsprotest #bengaldoctorsstrike #bengalburning
